Fecha,Producto,Precio,Inventario,Despacho _Total,Dia,Estacionalidad
2024-07-03,Pan Yema Largo,0.25,360,383,Miércoles,No
2024-07-03,Pan Yema Redondo,0.25,360,324,Miércoles,No
2024-07-03,Pan Chapla,0.25,144,145,Miércoles,No
2024-07-03,Pan Coliza,0.25,192,198,Miércoles,No
2024-07-03,Pan Integral,0.25,144,146,Miércoles,No
2024-07-03,Pan Caracol,0.25,144,140,Miércoles,No
2024-07-03,Pan Hamburguesa,0.4,288,289,Miércoles,No
2024-07-03,Cachito,0.25,144,143,Miércoles,No
2024-07-03,Pan Manjar,0.3,24,24,Miércoles,No
2024-07-03,Leche,4.0,5,5,Miércoles,No
2024-07-03,Jamon,2.5,6,6,Miércoles,No
2024-07-03,Cafe,2.0,5,4,Miércoles,No
2024-07-03,Queso,3.0,4,5,Miércoles,No
2024-07-04,Pan Ciabatta,0.25,768,718,Jueves,No
2024-07-04,Pan Francés,0.25,648,647,Jueves,No
2024-07-04,Pan Yema Largo,0.25,360,315,Jueves,No
2024-07-04,Pan Yema Redondo,0.25,360,330,Jueves,No
2024-07-04,Pan Chapla,0.25,144,147,Jueves,No
2024-07-04,Pan Coliza,0.25,192,196,Jueves,No
2024-07-04,Pan Integral,0.25,144,150,Jueves,No
2024-07-04,Pan Caracol,0.25,144,147,Jueves,No
2024-07-04,Pan Hamburguesa,0.4,288,299,Jueves,No
2024-07-04,Cachito,0.25,144,140,Jueves,No
2024-07-04,Pan Manjar,0.3,24,27,Jueves,No
2024-07-04,Leche,4.0,5,3,Jueves,No
2024-07-04,Jamon,2.5,6,6,Jueves,No
2024-07-04,Cafe,2.0,5,5,Jueves,No
2024-07-04,Queso,3.0,4,4,Jueves,No
2024-07-05,Pan Ciabatta,0.25,768,760,Viernes,No
2024-07-05,Pan Francés,0.25,648,686,Viernes,No
2024-07-05,Pan Yema Largo,0.25,360,394,Viernes,No
2024-07-05,Pan Yema Redondo,0.25,360,304,Viernes,No
2024-07-05,Pan Chapla,0.25,144,147,Viernes,No
2024-07-05,Pan Coliza,0.25,192,190,Viernes,No
2024-07-05,Pan Integral,0.25,144,147,Viernes,No
2024-07-05,Pan Caracol,0.25,144,143,Viernes,No
2024-07-05,Pan Hamburguesa,0.4,288,285,Viernes,No
2024-07-05,Cachito,0.25,144,146,Viernes,No
2024-07-05,Pan Manjar,0.3,24,28,Viernes,No
2024-07-05,Leche,4.0,5,2,Viernes,No
2024-07-05,Jamon,2.5,6,5,Viernes,No
2024-07-05,Cafe,2.0,5,4,Viernes,No
2024-07-05,Queso,3.0,4,5,Viernes,No
2024-07-06,Pan Ciabatta,0.25,768,737,Saturday,No
2024-07-06,Pan Francés,0.25,648,678,Saturday,No
2024-07-06,Pan Yema Largo,0.25,360,326,Saturday,No
2024-07-06,Pan Yema Redondo,0.25,360,343,Saturday,No
2024-07-06,Pan Chapla,0.25,144,144,Sábado,Sí
2024-07-06,Pan Coliza,0.25,192,191,Saturday,No
2024-07-06,Pan Integral,0.25,144,144,Saturday,No
2024-07-06,Pan Caracol,0.25,144,140,Saturday,No
2024-07-06,Pan Hamburguesa,0.4,288,289,Saturday,No
2024-07-06,Cachito,0.25,144,145,Saturday,No
2024-07-06,Pan Manjar,0.3,24,22,Saturday,No
2024-07-06,Leche,4.0,5,6,Saturday,No
2024-07-06,Jamon,2.5,6,5,Saturday,No
2024-07-06,Cafe,2.0,5,6,Saturday,No
2024-07-06,Queso,3.0,4,2,Saturday,No
2024-07-07,Pan Ciabatta,0.25,768,716,Domingo,No
2024-07-07,Pan Francés,0.25,648,695,Domingo,No
2024-07-07,Pan Yema Largo,0.25,360,319,Domingo,No
2024-07-07,Pan Yema Redondo,0.25,360,372,Domingo,No
2024-07-07,Pan Chapla,0.25,144,147,Domingo,No
2024-07-07,Pan Coliza,0.25,192,200,Domingo,No
2024-07-07,Pan Integral,0.25,144,144,Domingo,No
2024-07-07,Pan Caracol,0.25,144,142,Domingo,No
2024-07-07,Pan Hamburguesa,0.4,288,288,Domingo,No
2024-07-07,Cachito,0.25,144,148,Domingo,No
2024-07-07,Pan Manjar,0.3,24,25,Domingo,No
2024-07-07,Leche,4.0,5,3,Domingo,No
2024-07-07,Jamon,2.5,6,5,Domingo,No
2024-07-07,Cafe,2.0,5,5,Domingo,No
2024-07-07,Queso,3.0,4,5,Domingo,No
2024-07-08,Pan Ciabatta,0.25,768,745,Lunes,No
2024-07-08,Pan Francés,0.25,648,675,Lunes,No
2024-07-08,Pan Yema Largo,0.25,360,344,Lunes,No
2024-07-08,Pan Yema Redondo,0.25,360,365,Lunes,No
2024-07-08,Pan Chapla,0.25,144,145,Lunes,No
2024-07-08,Pan Coliza,0.25,192,200,Lunes,No
2024-07-08,Pan Integral,0.25,144,148,Lunes,No
2024-07-08,Pan Caracol,0.25,144,142,Lunes,No
2024-07-08,Pan Hamburguesa,0.4,288,283,Lunes,No
2024-07-08,Cachito,0.25,144,147,Lunes,No
2024-07-08,Pan Manjar,0.3,24,26,Lunes,No
2024-07-08,Leche,4.0,5,4,Lunes,No
2024-07-08,Jamon,2.5,6,6,Lunes,No
2024-07-08,Cafe,2.0,5,7,Lunes,No
2024-07-08,Queso,3.0,4,2,Lunes,No
2024-07-09,Pan Ciabatta,0.25,768,774,Martes,No
2024-07-09,Pan Francés,0.25,648,690,Martes,No
2024-07-09,Pan Yema Largo,0.25,360,373,Martes,No
2024-07-09,Pan Yema Redondo,0.25,360,393,Martes,No
2024-07-09,Pan Chapla,0.25,144,140,Martes,No
2024-07-09,Pan Coliza,0.25,192,192,Martes,No
2024-07-09,Pan Integral,0.25,144,148,Martes,No
2024-07-09,Pan Caracol,0.25,144,144,Martes,No
2024-07-09,Pan Hamburguesa,0.4,288,291,Martes,No
2024-07-09,Cachito,0.25,144,148,Martes,No
2024-07-09,Pan Manjar,0.3,24,26,Martes,No
2024-07-09,Leche,4.0,5,2,Martes,No
2024-07-09,Jamon,2.5,6,4,Martes,No
2024-07-09,Cafe,2.0,5,7,Martes,No
2024-07-09,Queso,3.0,4,5,Martes,No
2024-07-10,Pan Ciabatta,0.25,768,775,Miércoles,No
2024-07-10,Pan Francés,0.25,648,657,Miércoles,No
2024-07-10,Pan Yema Largo,0.25,360,384,Miércoles,No
2024-07-10,Pan Yema Redondo,0.25,360,370,Miércoles,No
2024-07-10,Pan Chapla,0.25,144,143,Miércoles,No
2024-07-10,Pan Coliza,0.25,192,197,Miércoles,No
2024-07-10,Pan Integral,0.25,144,145,Miércoles,No
2024-07-10,Pan Caracol,0.25,144,149,Miércoles,No
2024-07-10,Pan Hamburguesa,0.4,288,300,Miércoles,No
2024-07-10,Cachito,0.25,144,145,Miércoles,No
2024-07-10,Pan Manjar,0.3,24,25,Miércoles,No
2024-07-10,Leche,4.0,5,4,Miércoles,No
2024-07-10,Jamon,2.5,6,6,Miércoles,No
2024-07-10,Cafe,2.0,5,6,Miércoles,No
2024-07-10,Queso,3.0,4,5,Miércoles,No
2024-07-11,Pan Ciabatta,0.25,768,778,Jueves,No
2024-07-11,Pan Francés,0.25,648,661,Jueves,No
2024-07-11,Pan Yema Largo,0.25,360,346,Jueves,No
2024-07-11,Pan Yema Redondo,0.25,360,363,Jueves,No
2024-07-11,Pan Chapla,0.25,144,146,Jueves,No
2024-07-11,Pan Coliza,0.25,192,197,Jueves,No
2024-07-11,Pan Integral,0.25,144,144,Jueves,No
2024-07-11,Pan Caracol,0.25,144,140,Jueves,No
2024-07-11,Pan Hamburguesa,0.4,288,299,Jueves,No
2024-07-11,Cachito,0.25,144,147,Jueves,No
2024-07-11,Pan Manjar,0.3,24,24,Jueves,No
2024-07-11,Leche,4.0,5,3,Jueves,No
2024-07-11,Jamon,2.5,6,5,Jueves,No
2024-07-11,Cafe,2.0,5,4,Jueves,No
2024-07-11,Queso,3.0,4,4,Jueves,No
2024-07-12,Pan Ciabatta,0.25,768,726,Viernes,No
2024-07-12,Pan Francés,0.25,648,621,Viernes,No
2024-07-12,Pan Yema Largo,0.25,360,368,Viernes,No
2024-07-12,Pan Yema Redondo,0.25,360,352,Viernes,No
2024-07-12,Pan Chapla,0.25,144,149,Viernes,No
2024-07-12,Pan Coliza,0.25,192,198,Viernes,No
2024-07-12,Pan Integral,0.25,144,150,Viernes,No
2024-07-12,Pan Caracol,0.25,144,149,Viernes,No
2024-07-12,Pan Hamburguesa,0.4,288,285,Viernes,No
2024-07-12,Cachito,0.25,144,147,Viernes,No
2024-07-12,Pan Manjar,0.3,24,22,Viernes,No
2024-07-12,Leche,4.0,5,5,Viernes,No
2024-07-12,Jamon,2.5,6,6,Viernes,No
2024-07-12,Cafe,2.0,5,5,Viernes,No
2024-07-12,Queso,3.0,4,4,Viernes,No
2024-07-13,Pan Ciabatta,0.25,768,747,Saturday,No
2024-07-13,Pan Francés,0.25,648,616,Saturday,No
2024-07-13,Pan Yema Largo,0.25,360,320,Saturday,No
2024-07-13,Pan Yema Redondo,0.25,360,378,Saturday,No
2024-07-13,Pan Chapla,0.25,144,141,Sábado,Sí
2024-07-13,Pan Coliza,0.25,192,190,Saturday,No
2024-07-13,Pan Integral,0.25,144,145,Saturday,No
2024-07-13,Pan Caracol,0.25,144,144,Saturday,No
2024-07-13,Pan Hamburguesa,0.4,288,281,Saturday,No
2024-07-13,Cachito,0.25,144,150,Saturday,No
2024-07-13,Pan Manjar,0.3,24,24,Saturday,No
2024-07-13,Leche,4.0,5,3,Saturday,No
2024-07-13,Jamon,2.5,6,4,Saturday,No
2024-07-13,Cafe,2.0,5,4,Saturday,No
2024-07-13,Queso,3.0,4,4,Saturday,No
2024-07-14,Pan Ciabatta,0.25,768,702,Domingo,No
2024-07-14,Pan Francés,0.25,648,600,Domingo,No
2024-07-14,Pan Yema Largo,0.25,360,400,Domingo,No
2024-07-14,Pan Yema Redondo,0.25,360,336,Domingo,No
2024-07-14,Pan Chapla,0.25,144,142,Domingo,No
2024-07-14,Pan Coliza,0.25,192,190,Domingo,No
2024-07-14,Pan Integral,0.25,144,145,Domingo,No
2024-07-14,Pan Caracol,0.25,144,145,Domingo,No
2024-07-14,Pan Hamburguesa,0.4,288,299,Domingo,No
2024-07-14,Cachito,0.25,144,142,Domingo,No
2024-07-14,Pan Manjar,0.3,24,23,Domingo,No
2024-07-14,Leche,4.0,5,2,Domingo,No
2024-07-14,Jamon,2.5,6,6,Domingo,No
2024-07-14,Cafe,2.0,5,7,Domingo,No
2024-07-14,Queso,3.0,4,2,Domingo,No
2024-07-15,Pan Ciabatta,0.25,768,743,Lunes,No
2024-07-15,Pan Francés,0.25,648,623,Lunes,No
2024-07-15,Pan Yema Largo,0.25,360,322,Lunes,No
2024-07-15,Pan Yema Redondo,0.25,360,379,Lunes,No
2024-07-15,Pan Chapla,0.25,144,140,Lunes,No
2024-07-15,Pan Coliza,0.25,192,200,Lunes,No
2024-07-15,Pan Integral,0.25,144,143,Lunes,No
2024-07-15,Pan Caracol,0.25,144,145,Lunes,No
2024-07-15,Pan Hamburguesa,0.4,288,288,Lunes,No
2024-07-15,Cachito,0.25,144,149,Lunes,No
2024-07-15,Pan Manjar,0.3,24,26,Lunes,No
2024-07-15,Leche,4.0,5,5,Lunes,No
2024-07-15,Jamon,2.5,6,6,Lunes,No
2024-07-15,Cafe,2.0,5,6,Lunes,No
2024-07-15,Queso,3.0,4,2,Lunes,No
2024-07-16,Pan Ciabatta,0.25,768,784,Martes,No
2024-07-16,Pan Francés,0.25,648,668,Martes,No
2024-07-16,Pan Yema Largo,0.25,360,347,Martes,No
2024-07-16,Pan Yema Redondo,0.25,360,303,Martes,No
2024-07-16,Pan Chapla,0.25,144,143,Martes,No
2024-07-16,Pan Coliza,0.25,192,195,Martes,No
2024-07-16,Pan Integral,0.25,144,150,Martes,No
2024-07-16,Pan Caracol,0.25,144,148,Martes,No
2024-07-16,Pan Hamburguesa,0.4,288,286,Martes,No
2024-07-16,Cachito,0.25,144,149,Martes,No
2024-07-16,Pan Manjar,0.3,24,22,Martes,No
2024-07-16,Leche,4.0,5,4,Martes,No
2024-07-16,Jamon,2.5,6,4,Martes,No
2024-07-16,Cafe,2.0,5,4,Martes,No
2024-07-16,Queso,3.0,4,2,Martes,No
2024-07-17,Pan Ciabatta,0.25,768,769,Miércoles,No
2024-07-17,Pan Francés,0.25,648,625,Miércoles,No
2024-07-17,Pan Yema Largo,0.25,360,373,Miércoles,No
2024-07-17,Pan Yema Redondo,0.25,360,328,Miércoles,No
2024-07-17,Pan Chapla,0.25,144,143,Miércoles,No
2024-07-17,Pan Coliza,0.25,192,200,Miércoles,No
2024-07-17,Pan Integral,0.25,144,140,Miércoles,No
2024-07-17,Pan Caracol,0.25,144,149,Miércoles,No
2024-07-17,Pan Hamburguesa,0.4,288,288,Miércoles,No
2024-07-17,Cachito,0.25,144,149,Miércoles,No
2024-07-17,Pan Manjar,0.3,24,22,Miércoles,No
2024-07-17,Leche,4.0,5,3,Miércoles,No
2024-07-17,Jamon,2.5,6,4,Miércoles,No
2024-07-17,Cafe,2.0,5,6,Miércoles,No
2024-07-17,Queso,3.0,4,5,Miércoles,No
2024-07-18,Pan Ciabatta,0.25,768,716,Jueves,No
2024-07-18,Pan Francés,0.25,648,674,Jueves,No
2024-07-18,Pan Yema Largo,0.25,360,335,Jueves,No
2024-07-18,Pan Yema Redondo,0.25,360,376,Jueves,No
2024-07-18,Pan Chapla,0.25,144,148,Jueves,No
2024-07-18,Pan Coliza,0.25,192,199,Jueves,No
2024-07-18,Pan Integral,0.25,144,144,Jueves,No
2024-07-18,Pan Caracol,0.25,144,145,Jueves,No
2024-07-18,Pan Hamburguesa,0.4,288,289,Jueves,No
2024-07-18,Cachito,0.25,144,140,Jueves,No
2024-07-18,Pan Manjar,0.3,24,24,Jueves,No
2024-07-18,Leche,4.0,5,5,Jueves,No
2024-07-18,Jamon,2.5,6,4,Jueves,No
2024-07-18,Cafe,2.0,5,4,Jueves,No
2024-07-18,Queso,3.0,4,5,Jueves,No
2024-07-19,Pan Ciabatta,0.25,768,799,Viernes,No
2024-07-19,Pan Francés,0.25,648,663,Viernes,No
2024-07-19,Pan Yema Largo,0.25,360,314,Viernes,No
2024-07-19,Pan Yema Redondo,0.25,360,370,Viernes,No
2024-07-19,Pan Chapla,0.25,144,149,Viernes,No
2024-07-19,Pan Coliza,0.25,192,193,Viernes,No
2024-07-19,Pan Integral,0.25,144,144,Viernes,No
2024-07-19,Pan Caracol,0.25,144,149,Viernes,No
2024-07-19,Pan Hamburguesa,0.4,288,296,Viernes,No
2024-07-19,Cachito,0.25,144,140,Viernes,No
2024-07-19,Pan Manjar,0.3,24,28,Viernes,No
2024-07-19,Leche,4.0,5,4,Viernes,No
2024-07-19,Jamon,2.5,6,4,Viernes,No
2024-07-19,Cafe,2.0,5,4,Viernes,No
2024-07-19,Queso,3.0,4,5,Viernes,No
2024-07-20,Pan Ciabatta,0.25,768,743,Saturday,No
2024-07-20,Pan Francés,0.25,648,673,Saturday,No
2024-07-20,Pan Yema Largo,0.25,360,325,Saturday,No
2024-07-20,Pan Yema Redondo,0.25,360,314,Saturday,No
2024-07-20,Pan Chapla,0.25,144,141,Sábado,Sí
2024-07-20,Pan Coliza,0.25,192,197,Saturday,No
2024-07-20,Pan Integral,0.25,144,148,Saturday,No
2024-07-20,Pan Caracol,0.25,144,143,Saturday,No
2024-07-20,Pan Hamburguesa,0.4,288,299,Saturday,No
2024-07-20,Cachito,0.25,144,146,Saturday,No
2024-07-20,Pan Manjar,0.3,24,26,Saturday,No
2024-07-20,Leche,4.0,5,3,Saturday,No
2024-07-20,Jamon,2.5,6,6,Saturday,No
2024-07-20,Cafe,2.0,5,6,Saturday,No
2024-07-20,Queso,3.0,4,2,Saturday,No
2024-07-21,Pan Ciabatta,0.25,768,754,Domingo,No
2024-07-21,Pan Francés,0.25,648,670,Domingo,No
2024-07-21,Pan Yema Largo,0.25,360,345,Domingo,No
2024-07-21,Pan Yema Redondo,0.25,360,364,Domingo,No
2024-07-21,Pan Chapla,0.25,144,149,Domingo,No
2024-07-21,Pan Coliza,0.25,192,190,Domingo,No
2024-07-21,Pan Integral,0.25,144,145,Domingo,No
2024-07-21,Pan Caracol,0.25,144,145,Domingo,No
2024-07-21,Pan Hamburguesa,0.4,288,297,Domingo,No
2024-07-21,Cachito,0.25,144,145,Domingo,No
2024-07-21,Pan Manjar,0.3,24,25,Domingo,No
2024-07-21,Leche,4.0,5,3,Domingo,No
2024-07-21,Jamon,2.5,6,6,Domingo,No
2024-07-21,Cafe,2.0,5,6,Domingo,No
2024-07-21,Queso,3.0,4,5,Domingo,No
2024-07-22,Pan Ciabatta,0.25,768,747,Lunes,No
2024-07-22,Pan Francés,0.25,648,622,Lunes,No
2024-07-22,Pan Yema Largo,0.25,360,400,Lunes,No
2024-07-22,Pan Yema Redondo,0.25,360,301,Lunes,No
2024-07-22,Pan Chapla,0.25,144,146,Lunes,No
2024-07-22,Pan Coliza,0.25,192,197,Lunes,No
2024-07-22,Pan Integral,0.25,144,144,Lunes,No
2024-07-22,Pan Caracol,0.25,144,140,Lunes,No
2024-07-22,Pan Hamburguesa,0.4,288,287,Lunes,No
2024-07-22,Cachito,0.25,144,148,Lunes,No
2024-07-22,Pan Manjar,0.3,24,27,Lunes,No
2024-07-22,Leche,4.0,5,4,Lunes,No
2024-07-22,Jamon,2.5,6,4,Lunes,No
2024-07-22,Cafe,2.0,5,6,Lunes,No
2024-07-22,Queso,3.0,4,4,Lunes,No
2024-07-23,Pan Ciabatta,0.25,768,724,Martes,No
2024-07-23,Pan Francés,0.25,648,689,Martes,No
2024-07-23,Pan Yema Largo,0.25,360,394,Martes,No
2024-07-23,Pan Yema Redondo,0.25,360,329,Martes,No
2024-07-23,Pan Chapla,0.25,144,141,Martes,No
2024-07-23,Pan Coliza,0.25,192,193,Martes,No
2024-07-23,Pan Integral,0.25,144,141,Martes,No
2024-07-23,Pan Caracol,0.25,144,143,Martes,No
2024-07-23,Pan Hamburguesa,0.4,288,282,Martes,No
2024-07-23,Cachito,0.25,144,141,Martes,No
2024-07-23,Pan Manjar,0.3,24,25,Martes,No
2024-07-23,Leche,4.0,5,4,Martes,No
2024-07-23,Jamon,2.5,6,4,Martes,No
2024-07-23,Cafe,2.0,5,7,Martes,No
2024-07-23,Queso,3.0,4,2,Martes,No
2024-07-24,Pan Ciabatta,0.25,768,740,Miércoles,No
2024-07-24,Pan Francés,0.25,648,626,Miércoles,No
2024-07-24,Pan Yema Largo,0.25,360,394,Miércoles,No
2024-07-24,Pan Yema Redondo,0.25,360,320,Miércoles,No
2024-07-24,Pan Chapla,0.25,144,143,Miércoles,No
2024-07-24,Pan Coliza,0.25,192,195,Miércoles,No
2024-07-24,Pan Integral,0.25,144,147,Miércoles,No
2024-07-24,Pan Caracol,0.25,144,141,Miércoles,No
2024-07-24,Pan Hamburguesa,0.4,288,290,Miércoles,No
2024-07-24,Cachito,0.25,144,148,Miércoles,No
2024-07-24,Pan Manjar,0.3,24,24,Miércoles,No
2024-07-24,Leche,4.0,5,6,Miércoles,No
2024-07-24,Jamon,2.5,6,5,Miércoles,No
2024-07-24,Cafe,2.0,5,7,Miércoles,No
2024-07-24,Queso,3.0,4,5,Miércoles,No
2024-07-25,Pan Ciabatta,0.25,768,760,Jueves,No
2024-07-25,Pan Francés,0.25,648,604,Jueves,No
2024-07-25,Pan Yema Largo,0.25,360,369,Jueves,No
2024-07-25,Pan Yema Redondo,0.25,360,373,Jueves,No
2024-07-25,Pan Chapla,0.25,144,145,Jueves,No
2024-07-25,Pan Coliza,0.25,192,194,Jueves,No
2024-07-25,Pan Integral,0.25,144,148,Jueves,No
2024-07-25,Pan Caracol,0.25,144,144,Jueves,No
2024-07-25,Pan Hamburguesa,0.4,288,288,Jueves,No
2024-07-25,Cachito,0.25,144,146,Jueves,No
2024-07-25,Pan Manjar,0.3,24,25,Jueves,No
2024-07-25,Leche,4.0,5,6,Jueves,No
2024-07-25,Jamon,2.5,6,4,Jueves,No
2024-07-25,Cafe,2.0,5,5,Jueves,No
2024-07-25,Queso,3.0,4,4,Jueves,No
2024-07-26,Pan Ciabatta,0.25,768,767,Viernes,No
2024-07-26,Pan Francés,0.25,648,693,Viernes,No
2024-07-26,Pan Yema Largo,0.25,360,349,Viernes,No
2024-07-26,Pan Yema Redondo,0.25,360,396,Viernes,No
2024-07-26,Pan Chapla,0.25,144,147,Viernes,No
2024-07-26,Pan Coliza,0.25,192,193,Viernes,No
2024-07-26,Pan Integral,0.25,144,144,Viernes,No
2024-07-26,Pan Caracol,0.25,144,148,Viernes,No
2024-07-26,Pan Hamburguesa,0.4,288,285,Viernes,No
2024-07-26,Cachito,0.25,144,141,Viernes,No
2024-07-26,Pan Manjar,0.3,24,22,Viernes,No
2024-07-26,Leche,4.0,5,3,Viernes,No
2024-07-26,Jamon,2.5,6,6,Viernes,No
2024-07-26,Cafe,2.0,5,5,Viernes,No
2024-07-26,Queso,3.0,4,3,Viernes,No
2024-07-27,Pan Ciabatta,0.25,768,723,Saturday,No
2024-07-27,Pan Francés,0.25,648,604,Saturday,No
2024-07-27,Pan Yema Largo,0.25,360,349,Saturday,No
2024-07-27,Pan Yema Redondo,0.25,360,353,Saturday,No
2024-07-27,Pan Chapla,0.25,144,147,Sábado,Sí
2024-07-27,Pan Coliza,0.25,192,199,Saturday,No
2024-07-27,Pan Integral,0.25,144,142,Saturday,No
2024-07-27,Pan Caracol,0.25,144,144,Saturday,No
2024-07-27,Pan Hamburguesa,0.4,288,294,Saturday,No
2024-07-27,Cachito,0.25,144,140,Saturday,No
2024-07-27,Pan Manjar,0.3,24,28,Saturday,No
2024-07-27,Leche,4.0,5,3,Saturday,No
2024-07-27,Jamon,2.5,6,4,Saturday,No
2024-07-27,Cafe,2.0,5,7,Saturday,No
2024-07-27,Queso,3.0,4,4,Saturday,No
2024-07-28,Pan Ciabatta,0.25,768,700,Domingo,No
2024-07-28,Pan Francés,0.25,648,672,Domingo,No
2024-07-28,Pan Yema Largo,0.25,360,335,Domingo,No
2024-07-28,Pan Yema Redondo,0.25,360,361,Domingo,No
2024-07-28,Pan Chapla,0.25,144,145,Domingo,No
2024-07-28,Pan Coliza,0.25,192,199,Domingo,No
2024-07-28,Pan Integral,0.25,144,141,Domingo,No
2024-07-28,Pan Caracol,0.25,144,150,Domingo,No
2024-07-28,Pan Hamburguesa,0.4,288,283,Domingo,No
2024-07-28,Cachito,0.25,144,144,Domingo,No
2024-07-28,Pan Manjar,0.3,24,24,Domingo,No
2024-07-28,Leche,4.0,5,4,Domingo,No
2024-07-28,Jamon,2.5,6,6,Domingo,No
2024-07-28,Cafe,2.0,5,6,Domingo,No
2024-07-28,Queso,3.0,4,4,Domingo,No
2024-07-29,Pan Ciabatta,0.25,768,717,Lunes,No
2024-07-29,Pan Francés,0.25,648,678,Lunes,No
2024-07-29,Pan Yema Largo,0.25,360,306,Lunes,No
2024-07-29,Pan Yema Redondo,0.25,360,365,Lunes,No
2024-07-29,Pan Chapla,0.25,144,149,Lunes,No
2024-07-29,Pan Coliza,0.25,192,195,Lunes,No
2024-07-29,Pan Integral,0.25,144,144,Lunes,No
2024-07-29,Pan Caracol,0.25,144,146,Lunes,No
2024-07-29,Pan Hamburguesa,0.4,288,289,Lunes,No
2024-07-29,Cachito,0.25,144,146,Lunes,No
2024-07-29,Pan Manjar,0.3,24,26,Lunes,No
2024-07-29,Leche,4.0,5,2,Lunes,No
2024-07-29,Jamon,2.5,6,4,Lunes,No
2024-07-29,Cafe,2.0,5,5,Lunes,No
2024-07-29,Queso,3.0,4,4,Lunes,No
2024-07-30,Pan Ciabatta,0.25,768,727,Martes,No
2024-07-30,Pan Francés,0.25,648,662,Martes,No
2024-07-30,Pan Yema Largo,0.25,360,399,Martes,No
2024-07-30,Pan Yema Redondo,0.25,360,374,Martes,No
2024-07-30,Pan Chapla,0.25,144,147,Martes,No
2024-07-30,Pan Coliza,0.25,192,197,Martes,No
2024-07-30,Pan Integral,0.25,144,146,Martes,No
2024-07-30,Pan Caracol,0.25,144,140,Martes,No
2024-07-30,Pan Hamburguesa,0.4,288,290,Martes,No
2024-07-30,Cachito,0.25,144,141,Martes,No
2024-07-30,Pan Manjar,0.3,24,22,Martes,No
2024-07-30,Leche,4.0,5,4,Martes,No
2024-07-30,Jamon,2.5,6,4,Martes,No
2024-07-30,Cafe,2.0,5,7,Martes,No
2024-07-30,Queso,3.0,4,4,Martes,No
2024-07-31,Pan Ciabatta,0.25,768,708,Miércoles,No
2024-07-31,Pan Francés,0.25,648,699,Miércoles,No
2024-07-31,Pan Yema Largo,0.25,360,344,Miércoles,No
2024-07-31,Pan Yema Redondo,0.25,360,347,Miércoles,No
2024-07-31,Pan Chapla,0.25,144,149,Miércoles,No
2024-07-31,Pan Coliza,0.25,192,193,Miércoles,No
2024-07-31,Pan Integral,0.25,144,150,Miércoles,No
2024-07-31,Pan Caracol,0.25,144,149,Miércoles,No
2024-07-31,Pan Hamburguesa,0.4,288,287,Miércoles,No
2024-07-31,Cachito,0.25,144,142,Miércoles,No
2024-07-31,Pan Manjar,0.3,24,23,Miércoles,No
2024-07-31,Leche,4.0,5,6,Miércoles,No
2024-07-31,Jamon,2.5,6,4,Miércoles,No
2024-07-31,Cafe,2.0,5,4,Miércoles,No
2024-07-31,Queso,3.0,4,3,Miércoles,No
2024-08-01,Pan Ciabatta,0.25,768,787,Jueves,No
2024-08-01,Pan Francés,0.25,648,619,Jueves,No
2024-08-01,Pan Yema Largo,0.25,360,363,Jueves,No
2024-08-01,Pan Yema Redondo,0.25,360,399,Jueves,No
2024-08-01,Pan Chapla,0.25,144,142,Jueves,No
2024-08-01,Pan Coliza,0.25,192,191,Jueves,No
2024-08-01,Pan Integral,0.25,144,149,Jueves,No
2024-08-01,Pan Caracol,0.25,144,148,Jueves,No
2024-08-01,Pan Hamburguesa,0.4,288,291,Jueves,No
2024-08-01,Cachito,0.25,144,148,Jueves,No
2024-08-01,Pan Manjar,0.3,24,28,Jueves,No
2024-08-01,Leche,4.0,5,6,Jueves,No
2024-08-01,Jamon,2.5,6,4,Jueves,No
2024-08-01,Cafe,2.0,5,7,Jueves,No
2024-08-01,Queso,3.0,4,2,Jueves,No
2024-08-02,Pan Ciabatta,0.25,768,733,Viernes,No
2024-08-02,Pan Francés,0.25,648,666,Viernes,No
2024-08-02,Pan Yema Largo,0.25,360,348,Viernes,No
2024-08-02,Pan Yema Redondo,0.25,360,354,Viernes,No
2024-08-02,Pan Chapla,0.25,144,148,Viernes,No
2024-08-02,Pan Coliza,0.25,192,192,Viernes,No
2024-08-02,Pan Integral,0.25,144,146,Viernes,No
2024-08-02,Pan Caracol,0.25,144,143,Viernes,No
2024-08-02,Pan Hamburguesa,0.4,288,299,Viernes,No
2024-08-02,Cachito,0.25,144,146,Viernes,No
2024-08-02,Pan Manjar,0.3,24,26,Viernes,No
2024-08-02,Leche,4.0,5,4,Viernes,No
2024-08-02,Jamon,2.5,6,5,Viernes,No
2024-08-02,Cafe,2.0,5,5,Viernes,No
2024-08-02,Queso,3.0,4,2,Viernes,No
2024-08-03,Pan Ciabatta,0.25,768,800,Saturday,No
2024-08-03,Pan Francés,0.25,648,634,Saturday,No
2024-08-03,Pan Yema Largo,0.25,360,385,Saturday,No
2024-08-03,Pan Yema Redondo,0.25,360,377,Saturday,No
2024-08-03,Pan Chapla,0.25,144,148,Sábado,Sí
2024-08-03,Pan Coliza,0.25,192,197,Saturday,No
2024-08-03,Pan Integral,0.25,144,142,Saturday,No
2024-08-03,Pan Caracol,0.25,144,141,Saturday,No
2024-08-03,Pan Hamburguesa,0.4,288,290,Saturday,No
2024-08-03,Cachito,0.25,144,143,Saturday,No
